Year,Month,Start Time,Visitor,VisitorPTS,Home,HomePTS,Box Score,OT?,Attend,Notes,Total Points,Winner
2013,february,9:00p,Los Angeles Lakers,108,Denver Nuggets,119,Box Score,,19155,,227,Denver Nuggets
2013,february,9:00p,Boston Celtics,110,Utah Jazz,107,Box Score,OT,19911,,217,Boston Celtics
2013,february,7:00p,Golden State Warriors,97,Indiana Pacers,108,Box Score,,14426,,205,Indiana Pacers
2013,february,7:00p,Orlando Magic,98,Philadelphia 76ers,84,Box Score,,18432,,182,Orlando Magic
2013,february,7:30p,Sacramento Kings,129,Miami Heat,141,Box Score,2OT,19734,,270,Miami Heat
2013,february,8:00p,Cleveland Cavaliers,101,Chicago Bulls,98,Box Score,,21501,,199,Cleveland Cavaliers
2013,february,8:00p,Brooklyn Nets,101,New Orleans Hornets,97,Box Score,,12651,,198,Brooklyn Nets
2013,february,8:30p,Milwaukee Bucks,95,Dallas Mavericks,90,Box Score,,19870,,185,Milwaukee Bucks
2013,february,9:00p,Minnesota Timberwolves,83,Phoenix Suns,84,Box Score,OT,14973,,167,Phoenix Suns
2013,february,10:30p,Charlotte Bobcats,84,Los Angeles Clippers,106,Box Score,,19060,,190,Los Angeles Clippers
2013,february,7:00p,Toronto Raptors,92,Cleveland Cavaliers,103,Box Score,,13368,,195,Cleveland Cavaliers
2013,february,7:00p,Sacramento Kings,125,Orlando Magic,101,Box Score,,16722,,226,Sacramento Kings
2013,february,7:00p,Detroit Pistons,96,Washington Wizards,95,Box Score,,14298,,191,Detroit Pistons
2013,february,8:00p,Milwaukee Bucks,110,Houston Rockets,107,Box Score,,15463,,217,Milwaukee Bucks
2013,february,8:00p,Dallas Mavericks,84,Memphis Grizzlies,90,Box Score,,16017,,174,Memphis Grizzlies
2013,february,8:00p,Golden State Warriors,105,New York Knicks,109,Box Score,,19033,,214,New York Knicks
2013,february,8:00p,New Orleans Hornets,74,Oklahoma City Thunder,119,Box Score,,18203,,193,Oklahoma City Thunder
2013,february,8:30p,Phoenix Suns,105,San Antonio Spurs,101,Box Score,OT,17573,,206,Phoenix Suns
2013,february,9:00p,Atlanta Hawks,102,Utah Jazz,91,Box Score,,19267,,193,Atlanta Hawks
2013,february,10:30p,Denver Nuggets,111,Portland Trail Blazers,109,Box Score,,20077,,220,Denver Nuggets
2013,february,7:00p,Los Angeles Clippers,99,Indiana Pacers,91,Box Score,,18165,,190,Los Angeles Clippers
2013,february,8:00p,Philadelphia 76ers,82,Chicago Bulls,93,Box Score,,21576,,175,Chicago Bulls
2013,february,10:30p,Minnesota Timberwolves,94,Los Angeles Lakers,116,Box Score,,18997,,210,Los Angeles Lakers
2013,march,7:00p,Houston Rockets,118,Orlando Magic,110,Box Score,,16677,,228,Houston Rockets
2013,march,7:00p,Indiana Pacers,93,Toronto Raptors,81,Box Score,,18268,,174,Indiana Pacers
2013,march,7:00p,New York Knicks,96,Washington Wizards,88,Box Score,,20308,,184,New York Knicks
2013,march,7:30p,Golden State Warriors,86,Boston Celtics,94,Box Score,,18624,,180,Boston Celtics
2013,march,7:30p,Los Angeles Clippers,105,Cleveland Cavaliers,89,Box Score,,20562,,194,Los Angeles Clippers
2013,march,8:00p,Dallas Mavericks,98,Brooklyn Nets,90,Box Score,,17732,,188,Dallas Mavericks
2013,march,8:00p,Memphis Grizzlies,91,Miami Heat,98,Box Score,,20128,,189,Miami Heat
2013,march,8:00p,Detroit Pistons,95,New Orleans Hornets,100,Box Score,,14189,,195,New Orleans Hornets
2013,march,8:30p,Sacramento Kings,102,San Antonio Spurs,130,Box Score,,18581,,232,San Antonio Spurs
2013,march,9:00p,Atlanta Hawks,87,Phoenix Suns,92,Box Score,,15269,,179,Phoenix Suns
2013,march,9:00p,Charlotte Bobcats,68,Utah Jazz,98,Box Score,,17691,,166,Utah Jazz
2013,march,10:30p,Oklahoma City Thunder,103,Denver Nuggets,105,Box Score,,19521,,208,Denver Nuggets
2013,march,7:00p,Golden State Warriors,97,Philadelphia 76ers,104,Box Score,,17929,,201,Philadelphia 76ers
2013,march,8:00p,Brooklyn Nets,85,Chicago Bulls,96,Box Score,,22414,,181,Chicago Bulls
2013,march,8:30p,Toronto Raptors,114,Milwaukee Bucks,122,Box Score,OT,16165,,236,Milwaukee Bucks
2013,march,10:00p,Minnesota Timberwolves,94,Portland Trail Blazers,109,Box Score,,20390,,203,Portland Trail Blazers
2013,march,1:00p,Miami Heat,99,New York Knicks,93,Box Score,,19033,,192,Miami Heat
2013,march,3:30p,Oklahoma City Thunder,108,Los Angeles Clippers,104,Box Score,,19371,,212,Oklahoma City Thunder
2013,march,6:00p,Memphis Grizzlies,108,Orlando Magic,82,Box Score,,16020,,190,Memphis Grizzlies
2013,march,6:00p,Charlotte Bobcats,83,Sacramento Kings,119,Box Score,,14555,,202,Sacramento Kings
2013,march,6:00p,Philadelphia 76ers,87,Washington Wizards,90,Box Score,,17370,,177,Washington Wizards
2013,march,7:00p,Dallas Mavericks,103,Houston Rockets,136,Box Score,,18123,,239,Houston Rockets
2013,march,7:00p,Detroit Pistons,75,San Antonio Spurs,114,Box Score,,18581,,189,San Antonio Spurs
2013,march,8:00p,Chicago Bulls,92,Indiana Pacers,97,Box Score,,17533,,189,Indiana Pacers
2013,march,9:30p,Atlanta Hawks,98,Los Angeles Lakers,99,Box Score,,18997,,197,Los Angeles Lakers
2013,march,7:00p,New York Knicks,102,Cleveland Cavaliers,97,Box Score,,19784,,199,New York Knicks
2013,march,8:00p,Utah Jazz,108,Milwaukee Bucks,109,Box Score,OT,13926,,217,Milwaukee Bucks
2013,march,8:00p,Miami Heat,97,Minnesota Timberwolves,81,Box Score,,18391,,178,Miami Heat
2013,march,8:00p,Orlando Magic,105,New Orleans Hornets,102,Box Score,,11050,,207,Orlando Magic
2013,march,9:00p,Atlanta Hawks,88,Denver Nuggets,104,Box Score,,17554,,192,Denver Nuggets
2013,march,10:00p,Charlotte Bobcats,105,Portland Trail Blazers,122,Box Score,,18330,,227,Portland Trail Blazers
2013,march,10:30p,Toronto Raptors,118,Golden State Warriors,125,Box Score,,19596,,243,Golden State Warriors
2013,march,7:00p,Boston Celtics,109,Philadelphia 76ers,101,Box Score,,16189,,210,Boston Celtics
2013,march,9:30p,Los Angeles Lakers,105,Oklahoma City Thunder,122,Box Score,,18203,,227,Oklahoma City Thunder
2013,march,10:00p,Denver Nuggets,120,Sacramento Kings,113,Box Score,,11923,,233,Denver Nuggets
2013,march,7:00p,Brooklyn Nets,99,Charlotte Bobcats,78,Box Score,,13382,,177,Brooklyn Nets
2013,march,7:00p,Utah Jazz,101,Cleveland Cavaliers,104,Box Score,,12124,,205,Cleveland Cavaliers
2013,march,7:00p,Boston Celtics,83,Indiana Pacers,81,Box Score,,17833,,164,Boston Celtics
2013,march,7:30p,Philadelphia 76ers,96,Atlanta Hawks,107,Box Score,,13018,,203,Atlanta Hawks
2013,march,7:30p,New York Knicks,87,Detroit Pistons,77,Box Score,,16181,,164,New York Knicks
2013,march,7:30p,Orlando Magic,96,Miami Heat,97,Box Score,,20001,,193,Miami Heat
2013,march,8:00p,Portland Trail Blazers,85,Memphis Grizzlies,91,Box Score,,16214,,176,Memphis Grizzlies
2013,march,8:00p,Washington Wizards,82,Minnesota Timberwolves,87,Box Score,,13233,,169,Minnesota Timberwolves
2013,march,8:00p,Los Angeles Lakers,108,New Orleans Hornets,102,Box Score,,16019,,210,Los Angeles Lakers
2013,march,8:30p,Houston Rockets,108,Dallas Mavericks,112,Box Score,,20344,,220,Dallas Mavericks
2013,march,9:00p,Toronto Raptors,98,Phoenix Suns,71,Box Score,,13173,,169,Toronto Raptors
2013,march,9:00p,Chicago Bulls,83,San Antonio Spurs,101,Box Score,,18581,,184,San Antonio Spurs
2013,march,10:30p,Sacramento Kings,83,Golden State Warriors,87,Box Score,,19596,,170,Golden State Warriors
2013,march,10:30p,Milwaukee Bucks,101,Los Angeles Clippers,117,Box Score,,19060,,218,Los Angeles Clippers
2013,march,8:00p,Oklahoma City Thunder,95,New York Knicks,94,Box Score,,19033,,189,Oklahoma City Thunder
2013,march,10:30p,Los Angeles Clippers,92,Denver Nuggets,107,Box Score,,18857,,199,Denver Nuggets
2013,march,7:00p,Oklahoma City Thunder,116,Charlotte Bobcats,94,Box Score,,18870,,210,Oklahoma City Thunder
2013,march,7:00p,Indiana Pacers,115,Orlando Magic,86,Box Score,,16515,,201,Indiana Pacers
2013,march,7:30p,Washington Wizards,78,Brooklyn Nets,95,Box Score,,17732,,173,Brooklyn Nets
2013,march,7:30p,Memphis Grizzlies,103,Cleveland Cavaliers,92,Box Score,,17032,,195,Memphis Grizzlies
2013,march,7:30p,Dallas Mavericks,102,Detroit Pistons,99,Box Score,,19504,,201,Dallas Mavericks
2013,march,8:00p,Atlanta Hawks,102,Boston Celtics,107,Box Score,OT,18624,,209,Boston Celtics
2013,march,8:00p,Utah Jazz,88,Chicago Bulls,89,Box Score,,21842,,177,Chicago Bulls
2013,march,8:00p,Philadelphia 76ers,93,Miami Heat,102,Box Score,,20029,,195,Miami Heat
2013,march,8:30p,Portland Trail Blazers,136,San Antonio Spurs,106,Box Score,,18581,,242,Portland Trail Blazers
2013,march,10:00p,Phoenix Suns,112,Sacramento Kings,121,Box Score,,13501,,233,Sacramento Kings
2013,march,10:30p,Houston Rockets,94,Golden State Warriors,88,Box Score,,19596,,182,Houston Rockets
2013,march,10:30p,Toronto Raptors,116,Los Angeles Lakers,118,Box Score,OT,18997,,234,Los Angeles Lakers
2013,march,7:00p,Brooklyn Nets,93,Atlanta Hawks,80,Box Score,,17282,,173,Brooklyn Nets
2013,march,7:30p,Utah Jazz,84,New York Knicks,113,Box Score,,19033,,197,New York Knicks
2013,march,8:00p,New Orleans Hornets,85,Memphis Grizzlies,96,Box Score,,17501,,181,Memphis Grizzlies
2013,march,8:00p,Charlotte Bobcats,87,Washington Wizards,104,Box Score,,16357,,191,Washington Wizards
2013,march,9:00p,Minnesota Timberwolves,88,Denver Nuggets,111,Box Score,,18823,,199,Denver Nuggets
2013,march,9:00p,Houston Rockets,105,Phoenix Suns,107,Box Score,,16734,,212,Phoenix Suns
2013,march,10:30p,Milwaukee Bucks,103,Golden State Warriors,93,Box Score,,19596,,196,Milwaukee Bucks
2013,march,1:00p,Boston Celtics,79,Oklahoma City Thunder,91,Box Score,,18203,,170,Oklahoma City Thunder
2013,march,3:30p,Chicago Bulls,81,Los Angeles Lakers,90,Box Score,,18997,,171,Los Angeles Lakers
2013,march,6:00p,Indiana Pacers,91,Miami Heat,105,Box Score,,20219,,196,Miami Heat
2013,march,6:00p,Philadelphia 76ers,91,Orlando Magic,99,Box Score,,16317,,190,Orlando Magic
2013,march,6:00p,Cleveland Cavaliers,96,Toronto Raptors,100,Box Score,,19800,,196,Toronto Raptors
2013,march,7:00p,Dallas Mavericks,100,Minnesota Timberwolves,77,Box Score,,15209,,177,Dallas Mavericks
2013,march,7:00p,Portland Trail Blazers,96,New Orleans Hornets,98,Box Score,,15036,,194,New Orleans Hornets
2013,march,9:00p,Milwaukee Bucks,115,Sacramento Kings,113,Box Score,,14761,,228,Milwaukee Bucks
2013,march,9:30p,Detroit Pistons,97,Los Angeles Clippers,129,Box Score,,19344,,226,Los Angeles Clippers
2013,march,7:00p,Brooklyn Nets,97,Philadelphia 76ers,106,Box Score,,16789,,203,Philadelphia 76ers
2013,march,8:30p,Oklahoma City Thunder,93,San Antonio Spurs,105,Box Score,,18581,,198,San Antonio Spurs
2013,march,9:00p,Detroit Pistons,90,Utah Jazz,103,Box Score,,18568,,193,Utah Jazz
2013,march,10:00p,Denver Nuggets,108,Phoenix Suns,93,Box Score,,15597,,201,Denver Nuggets
2013,march,10:30p,New York Knicks,63,Golden State Warriors,92,Box Score,,19596,,155,Golden State Warriors
2013,march,7:00p,Boston Celtics,74,Charlotte Bobcats,100,Box Score,,15006,,174,Charlotte Bobcats
2013,march,7:00p,Washington Wizards,90,Cleveland Cavaliers,95,Box Score,,14689,,185,Cleveland Cavaliers
2013,march,7:00p,Los Angeles Lakers,106,Orlando Magic,97,Box Score,,19287,,203,Los Angeles Lakers
2013,march,7:30p,New Orleans Hornets,98,Brooklyn Nets,108,Box Score,,17732,,206,Brooklyn Nets
2013,march,7:30p,Atlanta Hawks,81,Miami Heat,98,Box Score,,20350,,179,Miami Heat
2013,march,8:00p,Dallas Mavericks,115,Milwaukee Bucks,108,Box Score,,14154,,223,Dallas Mavericks
2013,march,8:00p,San Antonio Spurs,83,Minnesota Timberwolves,107,Box Score,,14219,,190,Minnesota Timberwolves
2013,march,10:00p,Memphis Grizzlies,102,Portland Trail Blazers,97,Box Score,,18754,,199,Memphis Grizzlies
2013,march,7:00p,Minnesota Timberwolves,91,Indiana Pacers,107,Box Score,,14187,,198,Indiana Pacers
2013,march,7:00p,Miami Heat,98,Philadelphia 76ers,94,Box Score,,20398,,192,Miami Heat
2013,march,7:00p,Milwaukee Bucks,93,Washington Wizards,106,Box Score,,14506,,199,Washington Wizards
2013,march,7:30p,Los Angeles Lakers,92,Atlanta Hawks,96,Box Score,,19163,,188,Atlanta Hawks
2013,march,7:30p,Toronto Raptors,88,Boston Celtics,112,Box Score,,18624,,200,Boston Celtics
2013,march,8:00p,Phoenix Suns,81,Houston Rockets,111,Box Score,,18132,,192,Houston Rockets
2013,march,8:00p,Utah Jazz,87,Oklahoma City Thunder,110,Box Score,,18203,,197,Oklahoma City Thunder
2013,march,10:00p,Chicago Bulls,79,Sacramento Kings,121,Box Score,,14426,,200,Sacramento Kings
2013,march,10:30p,New York Knicks,94,Denver Nuggets,117,Box Score,,19155,,211,Denver Nuggets
2013,march,10:30p,Detroit Pistons,97,Golden State Warriors,105,Box Score,,19596,,202,Golden State Warriors
2013,march,10:30p,Memphis Grizzlies,96,Los Angeles Clippers,85,Box Score,,19316,,181,Memphis Grizzlies
2013,march,8:00p,Dallas Mavericks,91,San Antonio Spurs,92,Box Score,,18581,,183,San Antonio Spurs
2013,march,10:30p,New York Knicks,90,Portland Trail Blazers,105,Box Score,,20636,,195,Portland Trail Blazers
2013,march,7:00p,Los Angeles Lakers,99,Indiana Pacers,93,Box Score,,18165,,192,Los Angeles Lakers
2013,march,7:00p,Charlotte Bobcats,78,Toronto Raptors,92,Box Score,,17514,,170,Toronto Raptors
2013,march,7:00p,New Orleans Hornets,87,Washington Wizards,96,Box Score,,14942,,183,Washington Wizards
2013,march,7:30p,Phoenix Suns,94,Atlanta Hawks,107,Box Score,,14282,,201,Atlanta Hawks
2013,march,8:00p,Minnesota Timberwolves,100,Houston Rockets,108,Box Score,,18046,,208,Houston Rockets
2013,march,8:00p,Orlando Magic,104,Oklahoma City Thunder,117,Box Score,,18203,,221,Oklahoma City Thunder
2013,march,8:30p,Cleveland Cavaliers,86,Dallas Mavericks,96,Box Score,,20482,,182,Dallas Mavericks
2013,march,8:30p,Miami Heat,107,Milwaukee Bucks,94,Box Score,,18717,,201,Miami Heat
2013,march,9:00p,Memphis Grizzlies,80,Denver Nuggets,87,Box Score,,19408,,167,Denver Nuggets
2013,march,10:30p,Chicago Bulls,113,Golden State Warriors,95,Box Score,,19596,,208,Chicago Bulls
2013,march,7:00p,Phoenix Suns,105,Washington Wizards,127,Box Score,,16882,,232,Washington Wizards
2013,march,7:30p,Charlotte Bobcats,88,Boston Celtics,105,Box Score,,18624,,193,Boston Celtics
2013,march,7:30p,Indiana Pacers,91,Philadelphia 76ers,98,Box Score,,18587,,189,Philadelphia 76ers
2013,march,8:30p,Cleveland Cavaliers,113,San Antonio Spurs,119,Box Score,,18581,,232,San Antonio Spurs
2013,march,10:00p,Detroit Pistons,101,Portland Trail Blazers,112,Box Score,,20161,,213,Portland Trail Blazers
2013,march,10:00p,Memphis Grizzlies,84,Utah Jazz,90,Box Score,,17122,,174,Utah Jazz
2013,march,1:00p,Orlando Magic,109,Milwaukee Bucks,115,Box Score,,15591,,224,Milwaukee Bucks
2013,march,1:00p,Miami Heat,108,Toronto Raptors,91,Box Score,,18564,,199,Miami Heat
2013,march,3:30p,New York Knicks,80,Los Angeles Clippers,93,Box Score,,19412,,173,Los Angeles Clippers
2013,march,7:00p,Golden State Warriors,108,Houston Rockets,78,Box Score,,18219,,186,Golden State Warriors
2013,march,7:00p,New Orleans Hornets,95,Minnesota Timberwolves,97,Box Score,,14246,,192,Minnesota Timberwolves
2013,march,7:30p,Oklahoma City Thunder,107,Dallas Mavericks,101,Box Score,,20284,,208,Oklahoma City Thunder
2013,march,8:00p,Atlanta Hawks,105,Brooklyn Nets,93,Box Score,,17732,,198,Atlanta Hawks
2013,march,9:30p,Sacramento Kings,102,Los Angeles Lakers,113,Box Score,,18997,,215,Los Angeles Lakers
2013,march,7:00p,Washington Wizards,114,Charlotte Bobcats,119,Box Score,,10141,,233,Charlotte Bobcats
2013,march,7:00p,Indiana Pacers,111,Cleveland Cavaliers,90,Box Score,,13016,,201,Indiana Pacers
2013,march,7:00p,Portland Trail Blazers,100,Philadelphia 76ers,101,Box Score,,15623,,201,Philadelphia 76ers
2013,march,7:30p,Dallas Mavericks,127,Atlanta Hawks,113,Box Score,,14505,,240,Dallas Mavericks
2013,march,7:30p,Brooklyn Nets,119,Detroit Pistons,82,Box Score,,16072,,201,Brooklyn Nets
2013,march,8:00p,Miami Heat,105,Boston Celtics,103,Box Score,,18624,,208,Miami Heat
2013,march,8:00p,Denver Nuggets,119,Chicago Bulls,118,Box Score,OT,22138,,237,Denver Nuggets
2013,march,8:00p,Minnesota Timberwolves,77,Memphis Grizzlies,92,Box Score,,16378,,169,Memphis Grizzlies
2013,march,8:00p,Golden State Warriors,93,New Orleans Hornets,72,Box Score,,11844,,165,Golden State Warriors
2013,march,10:00p,Los Angeles Lakers,76,Phoenix Suns,99,Box Score,,17102,,175,Phoenix Suns
2013,march,10:30p,New York Knicks,90,Utah Jazz,83,Box Score,,18494,,173,New York Knicks
2013,march,7:00p,Orlando Magic,73,Indiana Pacers,95,Box Score,,14343,,168,Indiana Pacers
2013,march,8:00p,Portland Trail Blazers,95,Milwaukee Bucks,102,Box Score,,14397,,197,Milwaukee Bucks
2013,march,8:00p,Denver Nuggets,114,Oklahoma City Thunder,104,Box Score,,18203,,218,Denver Nuggets
2013,march,10:00p,Los Angeles Clippers,101,Sacramento Kings,116,Box Score,,13563,,217,Sacramento Kings
2013,march,7:00p,Toronto Raptors,101,Charlotte Bobcats,107,Box Score,,12872,,208,Charlotte Bobcats
2013,march,7:00p,Miami Heat,98,Cleveland Cavaliers,95,Box Score,,20562,,193,Miami Heat
2013,march,7:30p,Milwaukee Bucks,90,Atlanta Hawks,98,Box Score,,11920,,188,Atlanta Hawks
2013,march,7:30p,Orlando Magic,94,New York Knicks,106,Box Score,,19033,,200,New York Knicks
2013,march,8:00p,Brooklyn Nets,113,Dallas Mavericks,96,Box Score,,19962,,209,Brooklyn Nets
2013,march,8:00p,Utah Jazz,93,Houston Rockets,100,Box Score,,15739,,193,Houston Rockets
2013,march,8:00p,Oklahoma City Thunder,89,Memphis Grizzlies,90,Box Score,OT,18119,,179,Memphis Grizzlies
2013,march,8:00p,Boston Celtics,86,New Orleans Hornets,87,Box Score,,14740,,173,New Orleans Hornets
2013,march,8:30p,Golden State Warriors,93,San Antonio Spurs,104,Box Score,,17751,,197,San Antonio Spurs
2013,march,10:00p,Washington Wizards,88,Phoenix Suns,79,Box Score,,14819,,167,Washington Wizards
2013,march,10:30p,Philadelphia 76ers,72,Los Angeles Clippers,101,Box Score,,19187,,173,Los Angeles Clippers
2013,march,8:00p,Portland Trail Blazers,99,Chicago Bulls,89,Box Score,,21946,,188,Portland Trail Blazers
2013,march,9:00p,Philadelphia 76ers,100,Denver Nuggets,101,Box Score,,19155,,201,Denver Nuggets
2013,march,10:00p,Minnesota Timberwolves,98,Sacramento Kings,101,Box Score,,12176,,199,Sacramento Kings
2013,march,7:00p,Milwaukee Bucks,78,Indiana Pacers,102,Box Score,,18165,,180,Indiana Pacers
2013,march,7:00p,Oklahoma City Thunder,97,Orlando Magic,89,Box Score,,17429,,186,Oklahoma City Thunder
2013,march,7:00p,New York Knicks,99,Toronto Raptors,94,Box Score,,19800,,193,New York Knicks
2013,march,7:30p,Portland Trail Blazers,104,Atlanta Hawks,93,Box Score,,16348,,197,Portland Trail Blazers
2013,march,7:30p,Detroit Pistons,89,Miami Heat,103,Box Score,,20350,,192,Miami Heat
2013,march,8:00p,Cleveland Cavaliers,78,Houston Rockets,116,Box Score,,15694,,194,Houston Rockets
2013,march,8:00p,Memphis Grizzlies,83,New Orleans Hornets,90,Box Score,,16494,,173,New Orleans Hornets
2013,march,8:30p,Boston Celtics,94,Dallas Mavericks,104,Box Score,,20387,,198,Dallas Mavericks
2013,march,8:30p,Utah Jazz,97,San Antonio Spurs,104,Box Score,OT,18581,,201,San Antonio Spurs
2013,march,10:00p,Minnesota Timberwolves,117,Phoenix Suns,86,Box Score,,16155,,203,Minnesota Timberwolves
2013,march,10:30p,Washington Wizards,103,Los Angeles Lakers,100,Box Score,,18997,,203,Washington Wizards
2013,march,7:00p,Detroit Pistons,92,Charlotte Bobcats,91,Box Score,,16375,,183,Detroit Pistons
2013,march,7:30p,Toronto Raptors,84,New York Knicks,110,Box Score,,19033,,194,New York Knicks
2013,march,8:00p,Indiana Pacers,84,Chicago Bulls,87,Box Score,,22494,,171,Chicago Bulls
2013,march,8:00p,Boston Celtics,106,Memphis Grizzlies,110,Box Score,,18119,,216,Memphis Grizzlies
2013,march,9:00p,Sacramento Kings,95,Denver Nuggets,101,Box Score,,19155,,196,Denver Nuggets
2013,march,10:30p,Washington Wizards,92,Golden State Warriors,101,Box Score,,19596,,193,Golden State Warriors
2013,march,10:30p,Brooklyn Nets,95,Los Angeles Clippers,101,Box Score,,19506,,196,Los Angeles Clippers
2013,march,3:00p,Atlanta Hawks,104,Milwaukee Bucks,99,Box Score,,17587,,203,Atlanta Hawks
2013,march,6:00p,Charlotte Bobcats,77,Miami Heat,109,Box Score,,20350,,186,Miami Heat
2013,march,7:00p,San Antonio Spurs,95,Houston Rockets,96,Box Score,,18245,,191,Houston Rockets
2013,march,7:00p,Chicago Bulls,104,Minnesota Timberwolves,97,Box Score,,17330,,201,Chicago Bulls
2013,march,7:00p,Portland Trail Blazers,83,Oklahoma City Thunder,103,Box Score,,18203,,186,Oklahoma City Thunder
2013,march,7:30p,Utah Jazz,108,Dallas Mavericks,113,Box Score,,19821,,221,Dallas Mavericks
2013,march,9:00p,Brooklyn Nets,102,Phoenix Suns,100,Box Score,,14800,,202,Brooklyn Nets
2013,march,9:00p,Philadelphia 76ers,117,Sacramento Kings,103,Box Score,,14647,,220,Philadelphia 76ers
2013,march,7:00p,Atlanta Hawks,94,Indiana Pacers,100,Box Score,,14336,,194,Indiana Pacers
2013,march,7:00p,Miami Heat,108,Orlando Magic,94,Box Score,,18846,,202,Miami Heat
2013,march,7:00p,Memphis Grizzlies,94,Washington Wizards,107,Box Score,,17868,,201,Washington Wizards
2013,march,8:00p,Denver Nuggets,86,New Orleans Hornets,110,Box Score,,11185,,196,New Orleans Hornets
2013,march,9:00p,Philadelphia 76ers,91,Utah Jazz,107,Box Score,,17336,,198,Utah Jazz
2013,march,10:30p,Los Angeles Lakers,103,Golden State Warriors,109,Box Score,,19596,,212,Golden State Warriors
2013,march,7:00p,New York Knicks,100,Boston Celtics,85,Box Score,,18624,,185,New York Knicks
2013,march,7:30p,Minnesota Timberwolves,105,Detroit Pistons,82,Box Score,,16877,,187,Minnesota Timberwolves
2013,march,9:30p,Los Angeles Clippers,102,Dallas Mavericks,109,Box Score,OT,20291,,211,Dallas Mavericks
2013,march,7:00p,Orlando Magic,108,Charlotte Bobcats,114,Box Score,,11839,,222,Charlotte Bobcats
2013,march,7:00p,Boston Celtics,93,Cleveland Cavaliers,92,Box Score,,17130,,185,Boston Celtics
2013,march,7:00p,Milwaukee Bucks,92,Philadelphia 76ers,100,Box Score,,16640,,192,Philadelphia 76ers
2013,march,7:00p,Atlanta Hawks,107,Toronto Raptors,88,Box Score,,18206,,195,Atlanta Hawks
2013,march,7:30p,Memphis Grizzlies,101,New York Knicks,108,Box Score,,19033,,209,New York Knicks
2013,march,8:00p,Miami Heat,97,Chicago Bulls,101,Box Score,,23014,,198,Chicago Bulls
2013,march,8:00p,Indiana Pacers,100,Houston Rockets,91,Box Score,,18134,,191,Indiana Pacers
2013,march,8:00p,Los Angeles Lakers,120,Minnesota Timberwolves,117,Box Score,,18029,,237,Los Angeles Lakers
2013,march,8:00p,Los Angeles Clippers,105,New Orleans Hornets,91,Box Score,,15128,,196,Los Angeles Clippers
2013,march,8:00p,Washington Wizards,80,Oklahoma City Thunder,103,Box Score,,18203,,183,Oklahoma City Thunder
2013,march,8:30p,Denver Nuggets,99,San Antonio Spurs,100,Box Score,,18581,,199,San Antonio Spurs
2013,march,9:00p,Phoenix Suns,88,Utah Jazz,103,Box Score,,16949,,191,Utah Jazz
2013,march,10:30p,Sacramento Kings,105,Golden State Warriors,98,Box Score,,19596,,203,Sacramento Kings
2013,march,10:30p,Brooklyn Nets,111,Portland Trail Blazers,93,Box Score,,20127,,204,Brooklyn Nets
2013,march,8:00p,Los Angeles Lakers,103,Milwaukee Bucks,113,Box Score,,16884,,216,Milwaukee Bucks
2013,march,8:30p,Indiana Pacers,103,Dallas Mavericks,78,Box Score,,20037,,181,Indiana Pacers
2013,march,10:00p,Sacramento Kings,117,Phoenix Suns,103,Box Score,,15086,,220,Sacramento Kings
2013,march,7:00p,Washington Wizards,92,Orlando Magic,97,Box Score,,17998,,189,Orlando Magic
2013,march,7:30p,Atlanta Hawks,107,Boston Celtics,118,Box Score,,18624,,225,Boston Celtics
2013,march,7:30p,Philadelphia 76ers,97,Cleveland Cavaliers,87,Box Score,,17324,,184,Philadelphia 76ers
2013,march,7:30p,Toronto Raptors,99,Detroit Pistons,82,Box Score,,19322,,181,Toronto Raptors
2013,march,7:30p,Charlotte Bobcats,102,New York Knicks,111,Box Score,,19033,,213,New York Knicks
2013,march,8:00p,Houston Rockets,94,Memphis Grizzlies,103,Box Score,,18119,,197,Memphis Grizzlies
2013,march,8:00p,Oklahoma City Thunder,93,Minnesota Timberwolves,101,Box Score,,18121,,194,Minnesota Timberwolves
2013,march,8:00p,Miami Heat,108,New Orleans Hornets,89,Box Score,,18647,,197,Miami Heat
2013,march,8:30p,Los Angeles Clippers,102,San Antonio Spurs,104,Box Score,,18581,,206,San Antonio Spurs
2013,march,9:00p,Brooklyn Nets,87,Denver Nuggets,109,Box Score,,19155,,196,Denver Nuggets
2013,march,10:00p,Utah Jazz,105,Portland Trail Blazers,95,Box Score,,19527,,200,Utah Jazz
2013,march,2:00p,Chicago Bulls,98,Dallas Mavericks,100,Box Score,,20502,,198,Dallas Mavericks
2013,march,7:00p,Orlando Magic,88,Atlanta Hawks,97,Box Score,,17152,,185,Atlanta Hawks
2013,march,8:00p,Los Angeles Clippers,81,Houston Rockets,98,Box Score,,18303,,179,Houston Rockets
2013,march,8:00p,Memphis Grizzlies,99,Minnesota Timberwolves,86,Box Score,,13680,,185,Memphis Grizzlies
2013,march,8:00p,Charlotte Bobcats,92,Philadelphia 76ers,100,Box Score,,16764,,192,Philadelphia 76ers
2013,march,8:30p,Oklahoma City Thunder,109,Milwaukee Bucks,99,Box Score,,17578,,208,Oklahoma City Thunder
2013,march,9:00p,Brooklyn Nets,107,Utah Jazz,116,Box Score,,18008,,223,Utah Jazz
2013,march,10:00p,Indiana Pacers,112,Phoenix Suns,104,Box Score,,17090,,216,Indiana Pacers
2013,march,10:00p,Los Angeles Lakers,103,Sacramento Kings,98,Box Score,,17317,,201,Los Angeles Lakers
